dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1688576400,2023-07-05 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,87.37,10000,70.77,92.98,83.98,91.06,1015,,,58,9.22,50,,,,,,20,801,Clouds,few clouds,02d
1688580000,2023-07-05 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,88.07,10000,70.39,93.52,84.97,92.01,1015,,,56,6.91,40,,,,,,20,801,Clouds,few clouds,02d
1688583600,2023-07-05 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,87.19,10000,68.52,91.09,85.98,93.2,1015,,,54,10.36,200,,,,,,20,801,Clouds,few clouds,02d
1688587200,2023-07-05 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,87.62,10000,70.5,93.07,85.98,92.3,1015,,,57,6.91,70,,,,,,40,802,Clouds,scattered clouds,03d
1688590800,2023-07-05 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,84.06,10000,70.57,88.74,82.4,90.19,1014,,,64,14.97,180,,,,,,20,801,Clouds,few clouds,02d
1688594400,2023-07-05 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,81.93,10000,70.75,86.09,80.6,88.02,1014,,,69,16.11,160,,,,,,40,802,Clouds,scattered clouds,03d
1688598000,2023-07-05 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,80.73,10000,71.26,84.63,78.98,85.98,1014,,,73,12.66,170,,,,,,40,802,Clouds,scattered clouds,03d
1688601600,2023-07-06 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,77.92,10000,69.35,78.93,76.98,84.2,1014,,,75,10.36,200,,,,,,40,802,Clouds,scattered clouds,03d
1688605200,2023-07-06 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,76.89,10000,69.89,77.99,75.2,81.99,1014,,,79,8.05,210,,,,,,40,802,Clouds,scattered clouds,03n
1688608800,2023-07-06 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.7,10000,70.52,76.93,74.98,81.19,1015,,,84,8.05,190,,,,,,20,801,Clouds,few clouds,02n
1688612400,2023-07-06 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.84,10000,70.03,76.03,73.4,80.02,1015,,,85,4.61,200,,,,,,20,801,Clouds,few clouds,02n
1688616000,2023-07-06 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.01,10000,70.56,75.29,72.99,80.02,1015,,,89,5.01,190,0,,,,,20,801,Clouds,few clouds,02n
1688619600,2023-07-06 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.87,10000,70.75,75.18,72.99,78.03,1015,,,90,5.99,190,0,,,,,20,801,Clouds,few clouds,02n
1688623200,2023-07-06 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.53,10000,70.41,74.8,72.99,78.04,1015,,,90,5.01,200,0,,,,,20,801,Clouds,few clouds,02n
1688626800,2023-07-06 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.36,,70.57,74.68,71.98,78.03,1015,,,91,3,180,0,,,,,2,800,Clear,sky is clear,01n
1688630400,2023-07-06 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,72.72,10000,70.57,74.07,71.6,77.99,1015,,,93,5.01,170,0,,,,,20,801,Clouds,few clouds,02n
1688634000,2023-07-06 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,72.23,10000,70.72,73.62,71.01,76.19,1014,,,95,7,190,0,,,,,20,801,Clouds,few clouds,02n
1688637600,2023-07-06 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,72.14,10000,70.63,73.53,71.01,76.19,1014,,,95,3.44,190,,,,,,20,801,Clouds,few clouds,02d
1688641200,2023-07-06 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.4,10000,71.6,76.77,74.03,79.2,1014,,,88,1.01,173,3,,,,,20,801,Clouds,few clouds,02d
1688644800,2023-07-06 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,78.76,10000,72.45,78.76,78.01,83.01,1014,,,81,3.44,130,,,,,,20,801,Clouds,few clouds,02d
1688648400,2023-07-06 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,80.13,10000,72.64,84.24,78.8,85.3,1015,,,78,7,190,0,,,,,20,801,Clouds,few clouds,02d
1688652000,2023-07-06 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,81.25,10000,72.57,86,80.01,87.21,1014,,,75,10.36,180,,,,,,20,741,Fog,fog,50d
1688655600,2023-07-06 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.6,10000,72.66,88.09,79.99,87.03,1014,,,72,10.36,170,,,,,,20,801,Clouds,few clouds,02d
1688659200,2023-07-06 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.98,10000,71.33,87.82,81.99,89.02,1014,,,68,12.66,170,,,,,,20,801,Clouds,few clouds,02d
1688662800,2023-07-06 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,84.29,10000,71.24,89.49,83.03,89.33,1014,,,65,12.66,180,18.41,,,,,20,801,Clouds,few clouds,02d
1688666400,2023-07-06 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.9,10000,71.69,87.93,81.99,90.19,1013,,,69,12.66,180,,0.2,,,,20,500,Rain,light rain,10d
1688670000,2023-07-06 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,81.91,10000,72.41,86.94,80.6,88.02,1013,,,73,12.66,180,19.57,,,,,20,801,Clouds,few clouds,02d
1688673600,2023-07-06 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.96,10000,71.31,87.78,81.99,89.2,1013,,,68,11.5,170,,,,,,20,801,Clouds,few clouds,02d
1688677200,2023-07-06 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.67,10000,72.3,87.98,81.99,87.78,1012,,,71,11.5,160,,,,,,20,801,Clouds,few clouds,02d
1688680800,2023-07-06 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,81.01,10000,72.34,85.53,80.01,86.31,1012,,,75,11.99,160,0,,,,,20,801,Clouds,few clouds,02d
1688684400,2023-07-06 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,79.18,10000,72.48,79.18,78.01,83.3,1012,,,80,14.97,190,,,,,,40,802,Clouds,scattered clouds,03d
1688688000,2023-07-07 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,77.94,10000,72,79.29,76.98,81.3,1012,,,82,14.97,160,,,,,,40,802,Clouds,scattered clouds,03d
1688691600,2023-07-07 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.67,10000,72.19,77.13,74.98,78.78,1012,,,89,10.36,160,,,,,,75,803,Clouds,broken clouds,04n
1688695200,2023-07-07 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.27,10000,71.13,76.59,74.98,77.32,1013,,,87,10.36,160,,,,,,20,801,Clouds,few clouds,02n
1688698800,2023-07-07 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.7,10000,71.56,76.1,73.4,76.98,1012,,,90,8.05,180,,,,,,20,801,Clouds,few clouds,02n
1688702400,2023-07-07 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.94,10000,71.78,75.4,72.99,76.19,1012,,,93,8.05,190,,,,,,40,802,Clouds,scattered clouds,03n
1688706000,2023-07-07 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.68,10000,71.87,76.12,73.4,76.3,1012,,,91,6.91,180,,,,,,75,803,Clouds,broken clouds,04n
1688709600,2023-07-07 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.16,10000,72,75.65,72.99,76.98,1012,,,93,6.91,170,,,,,,75,803,Clouds,broken clouds,04n
1688713200,2023-07-07 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.24,10000,71.1,76.55,74.3,76.98,1012,,,87,6.91,170,,,,,,100,804,Clouds,overcast clouds,04n
1688716800,2023-07-07 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.51,10000,72.03,76.95,74.98,77.05,1011,,,89,5.75,190,,,,,,75,803,Clouds,broken clouds,04n
1688720400,2023-07-07 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.07,10000,69.91,76.23,73.31,76.98,1012,,,84,1.01,191,1.99,,,,,75,803,Clouds,broken clouds,04n
1688724000,2023-07-07 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.6,10000,70.48,74.89,72.3,76.98,1012,,,90,5.75,130,,,,,,75,803,Clouds,broken clouds,04d
1688727600,2023-07-07 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.4,10000,70.92,76.68,74.3,78.03,1012,,,86,3.44,50,,,,,,40,802,Clouds,scattered clouds,03d
1688731200,2023-07-07 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,77.32,10000,69.93,78.42,76.03,81,1012,,,78,6.91,60,,,,,,75,803,Clouds,broken clouds,04d
1688734800,2023-07-07 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,79.14,10000,70.54,79.14,78.01,82.99,1012,,,75,6.91,50,,,,,,40,802,Clouds,scattered clouds,03d
1688738400,2023-07-07 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,80.87,10000,71.4,84.9,80.01,84.99,1012,,,73,8.05,130,,,,,,40,802,Clouds,scattered clouds,03d
1688742000,2023-07-07 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.54,10000,70.92,86.99,81.99,86.31,1012,,,68,9.22,170,,,,,,40,802,Clouds,scattered clouds,03d
1688745600,2023-07-07 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,83.07,10000,71.83,88.25,81.99,87.06,1012,,,69,10.36,160,,,,,,40,802,Clouds,scattered clouds,03d
1688749200,2023-07-07 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.99,10000,71.78,88.11,81.99,87.03,1011,,,69,11.99,160,0,,,,,40,802,Clouds,scattered clouds,03d
1688752800,2023-07-07 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.9,10000,72.95,88.74,81.99,87.78,1011,,,72,11.99,160,0,,,,,75,803,Clouds,broken clouds,04d
1688756400,2023-07-07 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,84.42,10000,73.13,91.04,82.04,87.33,1011,,,69,9.22,180,,,,,,75,803,Clouds,broken clouds,04d
1688760000,2023-07-07 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.47,10000,72.54,87.84,81.03,86.2,1011,,,72,11.99,150,0,,,,,75,803,Clouds,broken clouds,04d
1688763600,2023-07-07 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,81.12,10000,72.45,85.75,80.01,85.3,1010,,,75,10.36,150,,,,,,75,803,Clouds,broken clouds,04d
1688767200,2023-07-07 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,79.03,10000,71.58,79.03,78.01,82.38,1010,,,78,11.5,170,,,,,,75,803,Clouds,broken clouds,04d
1688770800,2023-07-07 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,77.7,10000,71.4,78.98,76.98,80.98,1010,,,81,9.22,150,,,,,,75,803,Clouds,broken clouds,04d
1688774400,2023-07-08 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,77.41,10000,71.49,78.71,76.98,80.58,1011,,,82,8.05,170,,,,,,75,803,Clouds,broken clouds,04d
1688778000,2023-07-08 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,76.69,10000,71.15,77.97,75.2,79.32,1011,,,83,10.36,190,,,,,,75,803,Clouds,broken clouds,04n
1688781600,2023-07-08 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.74,10000,71.92,77.14,74.98,78.78,1011,,,88,8.05,140,,,,,,75,803,Clouds,broken clouds,04n
1688785200,2023-07-08 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.72,10000,72.25,77.18,74.98,78.31,1011,,,89,5.01,140,0,,,,,20,801,Clouds,few clouds,02n
1688788800,2023-07-08 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.61,10000,72.46,77.11,74.98,77.99,1011,,,90,5.99,180,0,,,,,40,802,Clouds,scattered clouds,03n
1688792400,2023-07-08 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.06,10000,71.92,76.5,73.4,77.99,1011,,,90,5.75,200,,,,,,40,802,Clouds,scattered clouds,03n
1688796000,2023-07-08 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.8,10000,71.67,76.21,73.4,77.31,1011,,,90,6.91,180,,,,,,40,802,Clouds,scattered clouds,03n
1688799600,2023-07-08 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.9,10000,71.74,75.36,72.99,77.2,1011,,,93,5.01,180,0,,,,,40,802,Clouds,scattered clouds,03n
1688803200,2023-07-08 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.9,10000,72.07,75.42,72.99,77.31,1011,,,94,3.44,160,,,,,,75,803,Clouds,broken clouds,04n
1688806800,2023-07-08 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.06,10000,72.57,76.59,73.31,77.31,1011,,,92,6.91,50,,,,,,75,803,Clouds,broken clouds,04n
1688810400,2023-07-08 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.25,10000,72.45,76.75,74.03,77.31,1011,,,91,6.91,50,,,,,,75,803,Clouds,broken clouds,04d
1688814000,2023-07-08 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.67,10000,72.52,77.16,74.3,78.06,1011,,,90,4.61,40,,,,,,100,804,Clouds,overcast clouds,04d
1688817600,2023-07-08 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,77.4,10000,72.88,78.87,76.3,80.02,1012,,,86,5.75,40,,,,,,100,804,Clouds,overcast clouds,04d
1688821200,2023-07-08 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,80.51,10000,73.4,85.17,79.03,82.33,1012,,,79,8.05,40,,,,,,75,803,Clouds,broken clouds,04d
1688824800,2023-07-08 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,80.94,10000,73.06,85.75,79.99,84.06,1011,,,77,8.05,50,,,,,,75,803,Clouds,broken clouds,04d
1688828400,2023-07-08 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.89,10000,72.93,88.7,81.03,86.31,1011,,,72,10.36,160,,,,,,75,803,Clouds,broken clouds,04d
1688832000,2023-07-08 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,83.21,10000,71.98,88.54,81.99,87.06,1011,,,69,9.22,150,,,,,,75,803,Clouds,broken clouds,04d
1688835600,2023-07-08 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.98,10000,73.02,88.88,81.99,88.2,1011,,,72,11.99,180,0,,,,,75,803,Clouds,broken clouds,04d
1688839200,2023-07-08 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,83.26,10000,72.88,89.2,81.99,87.03,1011,,,71,10.36,150,,,,,,40,802,Clouds,scattered clouds,03d
1688842800,2023-07-08 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,81.28,10000,71.8,85.69,80.01,86.31,1010,,,73,10.36,170,,0.25,,,,75,211,Thunderstorm,thunderstorm,11d
1688842800,2023-07-08 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,81.28,10000,71.8,85.69,80.01,86.31,1010,,,73,10.36,170,,0.25,,,,75,500,Rain,light rain,10d
1688846400,2023-07-08 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,80.01,10000,71.76,83.71,78.8,83.3,1010,,,76,13,160,0,0.58,,,,75,211,Thunderstorm,thunderstorm,11d
1688846400,2023-07-08 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,80.01,10000,71.76,83.71,78.8,83.3,1010,,,76,13,160,0,0.58,,,,75,500,Rain,light rain,10d
1688850000,2023-07-08 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,79.61,10000,71.76,79.61,78.8,82.33,1010,,,77,11.5,180,,,,,,75,803,Clouds,broken clouds,04d
1688853600,2023-07-08 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,79.05,10000,72.36,79.05,78.01,81.3,1010,,,80,12.66,200,,,,,,100,804,Clouds,overcast clouds,04d
1688857200,2023-07-08 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,77.52,10000,72.3,78.93,76.98,80.98,1010,,,84,11.5,180,,0.12,,,,100,500,Rain,light rain,10d
1688860800,2023-07-09 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,77.5,10000,72.64,78.94,76.98,79.99,1010,,,85,10.36,210,,,,,,75,803,Clouds,broken clouds,04d
1688864400,2023-07-09 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,76.68,10000,72.18,78.08,75.2,78.98,1010,,,86,9.22,180,,,,,,75,803,Clouds,broken clouds,04n
1688868000,2023-07-09 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.72,10000,72.25,77.18,74.98,78.78,1010,,,89,8.05,170,,,,,,75,803,Clouds,broken clouds,04n
1688871600,2023-07-09 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.7,10000,72.55,77.2,74.98,78.31,1011,,,90,8.05,160,,0.14,,,,40,500,Rain,light rain,10n
1688875200,2023-07-09 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.63,10000,72.48,77.13,74.98,77.99,1011,,,90,7,180,0,,,,,40,802,Clouds,scattered clouds,03n
1688878800,2023-07-09 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.72,10000,72.57,77.22,74.98,78.31,1011,,,90,5.99,180,0,,,,,40,802,Clouds,scattered clouds,03n
1688882400,2023-07-09 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.6,10000,72.79,77.13,74.3,77.05,1010,,,91,9.22,190,,,,,,40,802,Clouds,scattered clouds,03n
1688886000,2023-07-09 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.52,10000,72.72,77.05,74.3,78.31,1010,,,91,9.22,200,,,,,,75,803,Clouds,broken clouds,04n
1688889600,2023-07-09 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.38,10000,72.57,76.89,74.3,77.99,1010,,,91,8.05,200,,,,,,75,803,Clouds,broken clouds,04n
1688893200,2023-07-09 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.71,10000,72.23,76.21,73.4,76.98,1010,,,92,6.91,200,,,,,,75,803,Clouds,broken clouds,04n
1688896800,2023-07-09 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.29,10000,72.81,76.84,74.3,76.98,1011,,,92,5.01,170,0,,,,,100,804,Clouds,overcast clouds,04d
1688900400,2023-07-09 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.56,10000,72.75,77.09,74.98,78.78,1011,,,91,5.75,160,,,,,,75,803,Clouds,broken clouds,04d
1688904000,2023-07-09 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,77.97,10000,73.09,79.47,76.3,79.3,1011,,,85,6.91,170,,,,,,75,803,Clouds,broken clouds,04d
1688907600,2023-07-09 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,79,10000,73.02,79,78.01,81.32,1011,,,82,7,200,0,,,,,75,803,Clouds,broken clouds,04d
1688911200,2023-07-09 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,79.88,10000,73.15,79.88,78.8,82.31,1011,,,80,7,180,0,,,,,100,804,Clouds,overcast clouds,04d
1688914800,2023-07-09 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,79.86,10000,72.01,79.86,78.8,82.38,1010,,,77,10.36,180,,0.1,,,,100,500,Rain,light rain,10d
1688918400,2023-07-09 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,79.21,10000,72.14,79.21,78.01,82.38,1010,,,79,13,160,0,0.56,,,,75,500,Rain,light rain,10d
1688922000,2023-07-09 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,80.1,10000,72.61,84.16,78.31,82.31,1010,,,78,16.11,160,,2.72,,,,75,501,Rain,moderate rain,10d
1688925600,2023-07-09 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,80.33,10000,72.84,84.63,78.98,82.38,1010,,,78,14,150,0,1.18,,,,75,501,Rain,moderate rain,10d
1688929200,2023-07-09 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,80.51,10000,72.63,84.85,79.03,82.38,1009,,,77,15.01,160,0,0.87,,,,75,500,Rain,light rain,10d
1688932800,2023-07-09 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,78.91,10000,71.46,78.91,78.01,81.32,1009,,,78,12.66,170,,1.15,,,,100,501,Rain,moderate rain,10d
1688936400,2023-07-09 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,77.65,10000,73.47,79.2,76.98,81,1009,,,87,13,140,0,1.84,2.03,,,100,501,Rain,moderate rain,10d
1688940000,2023-07-09 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,77.52,10000,73.69,79.11,74.98,80.06,1009,,,88,10.36,110,,0.25,,,,100,500,Rain,light rain,10d
1688943600,2023-07-09 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.08,9656,72.25,75.61,72.99,77.32,1009,,,94,10.36,220,20.71,9.46,,,,100,502,Rain,heavy intensity rain,10d
1688943600,2023-07-09 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.08,9656,72.25,75.61,72.99,77.32,1009,,,94,10.36,220,20.71,9.46,,,,100,701,Mist,mist,50d
